aglomerado,provincia_completa,gen,edad,e_civil,ht_ocup,nivel_ed,cond_act,cond_parent,alfabet,cat_ocup,percap_fam,tama_aglomerado,nivel_pobreza,cond_pobre
2,buenos_aires,2,54,3,36.0,6,1,1,1,3,54000.0,S,13.316400133164,0
2,buenos_aires,1,54,2,35.0,6,1,1,1,3,27833.33,S,6.863699246636993,0
2,buenos_aires,2,53,2,35.0,6,1,2,1,3,27833.33,S,6.863699246636993,0
2,buenos_aires,1,25,5,35.0,4,1,3,1,3,27833.33,S,6.863699246636993,0
2,buenos_aires,1,38,1,27.0,6,1,1,1,3,20250.0,S,4.9936500499365,0
2,buenos_aires,2,39,1,20.0,6,1,2,1,3,20250.0,S,4.9936500499365,0
2,buenos_aires,1,52,3,12.0,6,1,1,1,2,5000.0,S,1.23300001233,0
2,buenos_aires,1,85,4,,2,3,1,1,0,7900.0,S,1.9481400194814003,0
2,buenos_aires,1,83,4,21.0,2,1,8,1,3,7900.0,S,1.9481400194814003,0
2,buenos_aires,2,55,2,,6,3,1,1,0,8333.33,S,2.054999198549992,0
2,buenos_aires,1,62,2,45.0,2,1,2,1,2,8333.33,S,2.054999198549992,0
2,buenos_aires,1,30,5,45.0,4,1,3,1,2,8333.33,S,2.054999198549992,0
2,buenos_aires,1,32,5,40.0,4,1,1,1,3,15000.0,S,3.6990000369900002,0
2,buenos_aires,1,5,5,,7,4,3,2,0,15000.0,S,3.6990000369900002,0
2,buenos_aires,2,10,5,,1,3,3,1,0,15000.0,S,3.6990000369900002,0
2,buenos_aires,1,33,1,56.0,4,1,1,1,3,4250.0,S,1.0480500104805002,0
2,buenos_aires,2,31,1,40.0,4,1,2,1,3,4250.0,S,1.0480500104805002,0
2,buenos_aires,1,9,5,,1,4,3,1,0,4250.0,S,1.0480500104805002,0
2,buenos_aires,2,75,2,,2,3,1,1,0,3600.0,S,0.8877600088776001,1
2,buenos_aires,1,83,2,,2,3,2,1,0,3600.0,S,0.8877600088776001,1
2,buenos_aires,2,49,5,,2,3,3,1,0,3600.0,S,0.8877600088776001,1
2,buenos_aires,2,33,3,30.0,6,1,1,1,3,7000.0,S,1.7262000172620002,0
2,buenos_aires,1,-1,5,,7,4,3,3,0,7000.0,S,1.7262000172620002,0
2,buenos_aires,2,7,5,,1,4,3,1,0,4250.0,S,1.0480500104805002,0
2,buenos_aires,2,36,5,48.0,4,1,1,1,3,7000.0,S,1.7262000172620002,0
2,buenos_aires,1,6,5,,1,4,3,1,0,7000.0,S,1.7262000172620002,0
2,buenos_aires,1,43,3,40.0,3,1,1,1,3,3250.0,S,0.8014500080145001,1
2,buenos_aires,1,19,5,40.0,3,1,3,1,3,3250.0,S,0.8014500080145001,1
2,buenos_aires,1,15,5,,3,3,3,1,0,3250.0,S,0.8014500080145001,1
2,buenos_aires,1,14,5,,3,3,3,1,0,3250.0,S,0.8014500080145001,1
2,buenos_aires,1,39,5,30.0,5,1,1,1,3,15000.0,S,3.6990000369900002,0
2,buenos_aires,1,79,2,,3,3,1,1,0,8900.0,S,2.1947400219474003,0
2,buenos_aires,2,73,2,,2,3,2,1,0,8900.0,S,2.1947400219474003,0
2,buenos_aires,1,43,2,40.0,5,1,1,1,1,8750.0,S,2.1577500215775003,0
2,buenos_aires,2,41,2,45.0,4,1,2,1,3,8750.0,S,2.1577500215775003,0
2,buenos_aires,1,6,5,,1,4,3,1,0,8750.0,S,2.1577500215775003,0
2,buenos_aires,2,12,5,,3,3,3,1,0,8750.0,S,2.1577500215775003,0
2,buenos_aires,2,23,5,,5,3,1,1,0,6666.67,S,1.6440008384400084,0
2,buenos_aires,2,27,5,32.0,5,1,10,1,2,6666.67,S,1.6440008384400084,0
2,buenos_aires,2,22,5,,5,3,10,1,0,6666.67,S,1.6440008384400084,0
2,buenos_aires,2,55,5,32.0,5,1,1,1,3,21750.0,S,5.3635500536355005,0
2,buenos_aires,1,49,3,48.0,2,1,1,1,2,1140.0,S,0.28112400281124,1
2,buenos_aires,1,14,5,,3,3,3,1,0,1140.0,S,0.28112400281124,1
2,buenos_aires,2,11,5,,1,3,3,1,0,1140.0,S,0.28112400281124,1
2,buenos_aires,1,15,5,,3,3,3,1,0,1140.0,S,0.28112400281124,1
2,buenos_aires,1,6,5,,7,4,3,2,0,1140.0,S,0.28112400281124,1
2,buenos_aires,2,45,4,,5,3,1,1,0,3900.0,S,0.9617400096174,1
2,buenos_aires,1,26,5,24.0,4,1,3,1,3,3900.0,S,0.9617400096174,1
2,buenos_aires,2,6,5,,1,4,3,1,0,3900.0,S,0.9617400096174,1
2,buenos_aires,1,24,1,16.0,3,1,3,1,3,3900.0,S,0.9617400096174,1
2,buenos_aires,2,20,1,15.0,5,1,4,1,3,3900.0,S,0.9617400096174,1
2,buenos_aires,1,55,2,28.0,6,1,1,1,3,6000.0,S,1.479600014796,0
2,buenos_aires,2,54,2,28.0,6,1,2,1,3,6000.0,S,1.479600014796,0
2,buenos_aires,1,18,3,16.0,4,1,1,1,2,700.0,S,0.1726200017262,1
2,buenos_aires,1,60,1,40.0,4,1,1,1,3,5166.67,S,1.2741008347410083,0
2,buenos_aires,2,61,1,0.0,2,1,2,1,3,5166.67,S,1.2741008347410083,0
2,buenos_aires,1,25,5,48.0,2,1,3,1,3,5166.67,S,1.2741008347410083,0
2,buenos_aires,1,85,4,,1,3,1,1,0,8000.0,S,1.9728000197280002,0
2,buenos_aires,2,33,1,,4,3,1,1,0,3500.0,S,0.8631000086310001,1
2,buenos_aires,1,61,2,,2,3,6,1,0,3500.0,S,0.8631000086310001,1
2,buenos_aires,2,52,2,,4,3,6,1,0,3500.0,S,0.8631000086310001,1
2,buenos_aires,1,36,1,50.0,3,1,2,1,3,3500.0,S,0.8631000086310001,1
2,buenos_aires,1,15,5,,3,3,3,1,0,3500.0,S,0.8631000086310001,1
2,buenos_aires,1,4,5,,7,4,3,2,0,3500.0,S,0.8631000086310001,1
2,buenos_aires,2,10,5,,1,3,3,1,0,3500.0,S,0.8631000086310001,1
2,buenos_aires,1,45,2,,3,2,1,1,3,2400.0,S,0.5918400059184,1
2,buenos_aires,2,37,2,40.0,2,1,2,1,3,2400.0,S,0.5918400059184,1
2,buenos_aires,1,17,5,,3,3,3,1,0,2400.0,S,0.5918400059184,1
2,buenos_aires,1,10,5,,1,3,3,1,0,2400.0,S,0.5918400059184,1
2,buenos_aires,2,2,5,,7,4,3,2,0,2400.0,S,0.5918400059184,1
2,buenos_aires,1,35,2,,4,3,1,1,0,3683.33,S,0.9083091870830918,1
2,buenos_aires,2,35,2,30.0,5,1,2,1,3,3683.33,S,0.9083091870830918,1
2,buenos_aires,2,16,5,,3,3,3,1,0,3683.33,S,0.9083091870830918,1
2,buenos_aires,1,12,5,,3,3,3,1,0,3683.33,S,0.9083091870830918,1
2,buenos_aires,2,10,5,,1,3,3,1,0,3683.33,S,0.9083091870830918,1
2,buenos_aires,1,4,5,,7,4,3,2,0,3683.33,S,0.9083091870830918,1
2,buenos_aires,2,65,4,,5,2,1,1,2,3166.67,S,0.7809008298090083,1
2,buenos_aires,1,30,5,48.0,5,1,3,1,3,3166.67,S,0.7809008298090083,1
2,buenos_aires,1,40,5,,4,3,3,1,0,3166.67,S,0.7809008298090083,1
2,buenos_aires,2,63,3,,6,3,1,1,0,15000.0,S,3.6990000369900002,0
2,buenos_aires,2,53,4,40.0,5,1,1,1,3,19333.33,S,4.767599225675992,0
2,buenos_aires,1,26,5,40.0,5,1,3,1,3,19333.33,S,4.767599225675992,0
2,buenos_aires,1,23,5,,5,2,3,1,0,19333.33,S,4.767599225675992,0
2,buenos_aires,2,90,4,,1,3,1,1,0,5000.0,S,1.23300001233,0
2,buenos_aires,2,80,4,,2,3,1,1,0,7000.0,S,1.7262000172620002,0
2,buenos_aires,1,69,2,18.0,6,1,1,1,1,29000.0,S,7.151400071514001,0
2,buenos_aires,2,71,2,,6,3,2,1,0,29000.0,S,7.151400071514001,0
2,buenos_aires,2,39,3,48.0,6,1,3,1,3,29000.0,S,7.151400071514001,0
2,buenos_aires,1,13,5,,3,3,5,1,0,29000.0,S,7.151400071514001,0
2,buenos_aires,1,9,5,,1,4,5,1,0,29000.0,S,7.151400071514001,0
2,buenos_aires,2,48,3,40.0,6,1,1,1,3,18500.0,S,4.562100045621,0
2,buenos_aires,2,27,5,40.0,5,1,3,1,3,18500.0,S,4.562100045621,0
2,buenos_aires,2,26,5,30.0,5,1,3,1,3,18500.0,S,4.562100045621,0
2,buenos_aires,1,52,2,40.0,3,1,1,1,3,10400.0,S,2.5646400256464004,0
2,buenos_aires,2,50,2,40.0,6,1,2,1,3,10400.0,S,2.5646400256464004,0
2,buenos_aires,2,19,5,,5,3,3,1,0,10400.0,S,2.5646400256464004,0
2,buenos_aires,2,15,5,,3,3,3,1,0,10400.0,S,2.5646400256464004,0
2,buenos_aires,1,17,5,,3,3,3,1,0,10400.0,S,2.5646400256464004,0
2,buenos_aires,1,58,2,,2,3,1,1,0,3750.0,S,0.9247500092475001,1
2,buenos_aires,2,50,2,,3,3,2,1,0,3750.0,S,0.9247500092475001,1
2,buenos_aires,1,24,5,,3,3,3,1,0,3750.0,S,0.9247500092475001,1
2,buenos_aires,2,18,5,,3,3,3,1,0,3750.0,S,0.9247500092475001,1
2,buenos_aires,1,62,2,50.0,3,1,1,1,3,11250.0,S,2.7742500277425,0
2,buenos_aires,2,57,2,,3,3,2,1,0,11250.0,S,2.7742500277425,0
4,santa_fe,2,45,2,22.0,6,1,2,1,3,9950.0,S,2.4536700245367,0
4,santa_fe,2,18,5,,3,3,3,1,0,9950.0,S,2.4536700245367,0
4,santa_fe,1,13,5,,3,3,3,1,0,9950.0,S,2.4536700245367,0
3,buenos_aires,1,21,1,50.0,3,1,1,1,3,6500.0,N,1.6029000160290001,0
3,buenos_aires,2,24,1,24.0,3,1,2,1,3,6500.0,N,1.6029000160290001,0
3,buenos_aires,2,1,5,,7,4,3,3,0,6500.0,N,1.6029000160290001,0
3,buenos_aires,1,78,1,,2,3,1,1,0,12500.0,N,3.0825000308250003,0
3,buenos_aires,2,62,1,,2,3,2,1,0,12500.0,N,3.0825000308250003,0
3,buenos_aires,1,65,2,,1,3,1,1,0,8900.0,N,2.1947400219474003,0
3,buenos_aires,2,65,2,,1,3,2,1,0,8900.0,N,2.1947400219474003,0
3,buenos_aires,1,71,2,,2,3,1,1,0,6600.0,N,1.6275600162756,0
3,buenos_aires,2,65,2,,2,3,2,1,0,6600.0,N,1.6275600162756,0
3,buenos_aires,1,3,5,,7,4,5,2,0,3700.0,N,0.9124200091242001,1
3,buenos_aires,1,24,1,24.0,2,1,1,1,3,3075.0,N,0.7582950075829501,1
3,buenos_aires,2,26,1,,3,3,2,1,0,3075.0,N,0.7582950075829501,1
3,buenos_aires,2,5,5,,7,4,3,2,0,3075.0,N,0.7582950075829501,1
3,buenos_aires,2,3,5,,7,4,3,2,0,3075.0,N,0.7582950075829501,1
3,buenos_aires,2,40,5,44.0,5,1,1,1,3,14000.0,N,3.4524000345240005,0
3,buenos_aires,1,48,2,44.0,4,1,1,1,3,10000.0,N,2.46600002466,0
3,buenos_aires,2,44,2,44.0,5,1,2,1,3,10000.0,N,2.46600002466,0
3,buenos_aires,1,14,5,,3,3,3,1,0,10000.0,N,2.46600002466,0
3,buenos_aires,2,11,5,,1,3,3,1,0,10000.0,N,2.46600002466,0
3,buenos_aires,1,72,2,12.0,2,1,1,1,3,8200.0,N,2.0221200202212,0
3,buenos_aires,2,70,2,,2,3,2,1,0,8200.0,N,2.0221200202212,0
3,buenos_aires,2,68,4,,2,3,1,1,0,1900.0,N,0.4685400046854,1
3,buenos_aires,1,35,5,,2,3,3,1,0,1900.0,N,0.4685400046854,1
3,buenos_aires,2,22,5,,5,3,1,1,0,6000.0,N,1.479600014796,0
3,buenos_aires,1,54,2,30.0,2,1,1,1,2,1044.44,N,0.25755890657558905,1
3,buenos_aires,2,50,2,10.0,3,1,2,1,3,1044.44,N,0.25755890657558905,1
3,buenos_aires,1,29,5,42.0,3,1,3,1,2,1044.44,N,0.25755890657558905,1
3,buenos_aires,1,26,5,42.0,2,1,3,1,2,1044.44,N,0.25755890657558905,1
3,buenos_aires,2,13,5,,3,3,3,1,0,1044.44,N,0.25755890657558905,1
3,buenos_aires,2,10,5,,1,3,3,1,0,1044.44,N,0.25755890657558905,1
3,buenos_aires,2,31,5,,3,3,3,1,0,1044.44,N,0.25755890657558905,1
3,buenos_aires,2,12,5,,3,3,5,1,0,1044.44,N,0.25755890657558905,1
3,buenos_aires,2,14,5,,3,3,5,1,0,1044.44,N,0.25755890657558905,1
4,santa_fe,2,26,5,15.0,5,1,1,1,2,4000.0,S,0.9864000098640001,1
4,santa_fe,1,25,1,40.0,3,1,1,1,2,2250.0,S,0.5548500055485001,1
4,santa_fe,2,21,1,,3,3,2,1,0,2250.0,S,0.5548500055485001,1
4,santa_fe,1,3,5,,7,4,3,2,0,2250.0,S,0.5548500055485001,1
4,santa_fe,2,-1,5,,7,4,3,3,0,2250.0,S,0.5548500055485001,1
4,santa_fe,1,58,1,,1,3,1,1,0,1610.0,S,0.39702600397026006,1
4,santa_fe,2,53,1,18.0,2,1,2,1,3,1610.0,S,0.39702600397026006,1
3,buenos_aires,2,81,4,,2,3,1,1,0,12000.0,N,2.959200029592,0
3,buenos_aires,1,80,4,,1,3,1,1,0,14250.0,N,3.5140500351405004,0
3,buenos_aires,2,51,1,24.0,6,1,1,1,2,10675.0,N,2.6324550263245503,0
3,buenos_aires,2,22,5,16.0,6,1,3,1,3,10675.0,N,2.6324550263245503,0
3,buenos_aires,1,20,5,,5,2,3,1,3,10675.0,N,2.6324550263245503,0
3,buenos_aires,1,56,1,72.0,4,1,2,1,3,10675.0,N,2.6324550263245503,0
3,buenos_aires,2,72,4,,6,3,1,1,0,12000.0,N,2.959200029592,0
3,buenos_aires,1,38,5,,5,2,3,1,2,12000.0,N,2.959200029592,0
3,buenos_aires,2,88,4,,1,3,1,1,0,10000.0,N,2.46600002466,0
3,buenos_aires,1,19,5,,5,3,1,1,0,4000.0,N,0.9864000098640001,1
3,buenos_aires,2,24,5,,5,3,1,1,0,350.0,N,0.0863100008631,1
3,buenos_aires,1,26,5,30.0,6,1,8,1,3,350.0,N,0.0863100008631,1
3,buenos_aires,1,81,2,,1,3,1,1,0,5000.0,N,1.23300001233,0
3,buenos_aires,2,72,2,,1,3,2,1,0,5000.0,N,1.23300001233,0
3,buenos_aires,1,26,1,48.0,5,1,1,1,3,7750.0,N,1.9111500191115,0
3,buenos_aires,2,21,1,,5,2,2,1,3,7750.0,N,1.9111500191115,0
3,buenos_aires,1,61,3,,2,3,1,1,0,6800.0,N,1.6768800167688,0
3,buenos_aires,1,33,2,44.0,4,1,1,1,3,9000.0,N,2.2194000221940002,0
3,buenos_aires,2,34,2,,4,3,2,1,0,9000.0,N,2.2194000221940002,0
3,buenos_aires,2,2,5,,7,4,3,2,0,9000.0,N,2.2194000221940002,0
3,buenos_aires,2,81,4,,2,3,1,1,0,9000.0,N,2.2194000221940002,0
3,buenos_aires,2,85,4,,2,3,1,1,0,12000.0,N,2.959200029592,0
3,buenos_aires,1,32,5,50.0,4,1,1,1,3,17000.0,N,4.192200041922001,0
3,buenos_aires,1,25,1,54.0,4,1,1,1,3,3000.0,N,0.739800007398,1
3,buenos_aires,2,27,1,,4,2,2,1,3,3000.0,N,0.739800007398,1
3,buenos_aires,2,6,5,,1,4,3,1,0,3000.0,N,0.739800007398,1
3,buenos_aires,1,1,5,,7,4,3,3,0,3000.0,N,0.739800007398,1
3,buenos_aires,1,37,2,68.0,3,1,1,1,3,1333.33,N,0.3287991812879918,1
4,santa_fe,2,26,5,,4,2,3,1,0,1610.0,S,0.39702600397026006,1
4,santa_fe,2,19,5,,4,2,3,1,0,1610.0,S,0.39702600397026006,1
4,santa_fe,2,23,5,,4,2,3,1,3,1610.0,S,0.39702600397026006,1
4,santa_fe,1,51,2,48.0,5,1,1,1,3,11000.0,S,2.7126000271260002,0
4,santa_fe,2,51,2,40.0,4,1,2,1,3,11000.0,S,2.7126000271260002,0
4,santa_fe,2,19,5,,3,3,3,1,0,11000.0,S,2.7126000271260002,0
4,santa_fe,1,15,5,,3,3,3,1,0,11000.0,S,2.7126000271260002,0
4,santa_fe,1,68,2,,2,3,1,1,0,4825.0,S,1.18984501189845,0
4,santa_fe,2,69,2,,2,3,2,1,0,4825.0,S,1.18984501189845,0
3,buenos_aires,1,70,2,,2,3,1,1,0,6500.0,N,1.6029000160290001,0
3,buenos_aires,2,66,2,,2,3,2,1,0,6500.0,N,1.6029000160290001,0
3,buenos_aires,1,65,5,,1,3,8,2,0,6500.0,N,1.6029000160290001,0
3,buenos_aires,1,38,1,48.0,4,1,1,1,3,11125.0,N,2.74342502743425,0
3,buenos_aires,2,31,1,48.0,4,1,2,1,3,11125.0,N,2.74342502743425,0
3,buenos_aires,2,11,5,,1,3,3,1,0,11125.0,N,2.74342502743425,0
3,buenos_aires,1,1,5,,7,4,3,3,0,11125.0,N,2.74342502743425,0
3,buenos_aires,1,50,2,60.0,2,1,1,1,3,10500.0,N,2.5893000258930003,0
3,buenos_aires,2,46,2,,2,3,2,1,0,10500.0,N,2.5893000258930003,0
3,buenos_aires,1,24,5,60.0,3,1,3,1,3,10500.0,N,2.5893000258930003,0
3,buenos_aires,1,23,5,44.0,4,1,3,1,3,10500.0,N,2.5893000258930003,0
3,buenos_aires,2,19,5,,5,3,3,1,0,10500.0,N,2.5893000258930003,0
3,buenos_aires,1,22,5,,5,3,1,1,0,7000.0,N,1.7262000172620002,0
3,buenos_aires,2,24,5,40.0,6,1,1,1,3,21000.0,N,5.178600051786001,0
3,buenos_aires,1,43,2,60.0,3,1,1,1,2,5000.0,N,1.23300001233,0
3,buenos_aires,2,35,2,,3,3,2,1,0,5000.0,N,1.23300001233,0
3,buenos_aires,2,12,5,,3,3,3,1,0,5000.0,N,1.23300001233,0
3,buenos_aires,1,1,5,,7,4,3,3,0,5000.0,N,1.23300001233,0
3,buenos_aires,2,72,4,20.0,6,1,1,1,3,21000.0,N,5.178600051786001,0
3,buenos_aires,1,46,2,40.0,6,1,1,1,2,10375.0,N,2.5584750255847504,0
3,buenos_aires,2,39,2,25.0,6,1,2,1,2,10375.0,N,2.5584750255847504,0
3,buenos_aires,1,5,5,,7,4,3,1,0,10375.0,N,2.5584750255847504,0
3,buenos_aires,1,1,5,,7,4,3,3,0,10375.0,N,2.5584750255847504,0
3,buenos_aires,2,77,2,,4,3,1,1,0,5250.0,N,1.2946500129465002,0
3,buenos_aires,1,78,2,,4,3,2,1,0,5250.0,N,1.2946500129465002,0
3,buenos_aires,1,62,2,63.0,1,1,1,1,2,8000.0,N,1.9728000197280002,0
3,buenos_aires,2,59,2,63.0,4,1,2,1,2,8000.0,N,1.9728000197280002,0
3,buenos_aires,1,76,2,,4,3,1,1,0,9000.0,N,2.2194000221940002,0
3,buenos_aires,2,69,2,,4,3,2,1,0,9000.0,N,2.2194000221940002,0
3,buenos_aires,2,81,3,,2,3,1,1,0,4400.0,N,1.0850400108504001,0
3,buenos_aires,1,38,1,,2,2,1,1,2,1000.0,N,0.24660000246600003,1
3,buenos_aires,2,34,2,,4,3,2,1,0,1333.33,N,0.3287991812879918,1
3,buenos_aires,1,16,5,,3,3,3,1,0,1333.33,N,0.3287991812879918,1
3,buenos_aires,1,13,5,,3,3,3,1,0,1333.33,N,0.3287991812879918,1
3,buenos_aires,1,10,5,,1,3,3,1,0,1333.33,N,0.3287991812879918,1
3,buenos_aires,2,4,5,,7,4,3,2,0,1333.33,N,0.3287991812879918,1
3,buenos_aires,1,66,2,,4,3,1,1,0,5900.0,N,1.4549400145494,0
3,buenos_aires,2,67,2,,2,3,2,1,0,5900.0,N,1.4549400145494,0
3,buenos_aires,1,75,4,,5,3,1,1,0,10000.0,N,2.46600002466,0
3,buenos_aires,1,75,2,,6,3,1,1,0,9900.0,N,2.4413400244134,0
3,buenos_aires,2,64,2,,2,3,2,1,0,9900.0,N,2.4413400244134,0
3,buenos_aires,2,30,5,84.0,6,1,1,1,2,10000.0,N,2.46600002466,0
3,buenos_aires,1,20,5,,5,3,1,1,0,14000.0,N,3.4524000345240005,0
4,santa_fe,1,23,5,,5,3,1,1,0,4800.0,S,1.1836800118368,0
3,buenos_aires,1,42,2,50.0,1,1,1,1,1,4820.0,N,1.18861201188612,0
3,buenos_aires,2,38,2,9.0,3,1,2,1,3,4820.0,N,1.18861201188612,0
3,buenos_aires,1,18,5,40.0,4,1,3,1,3,4820.0,N,1.18861201188612,0
3,buenos_aires,1,13,5,,3,3,3,1,0,4820.0,N,1.18861201188612,0
3,buenos_aires,1,-1,5,,7,4,3,3,0,4820.0,N,1.18861201188612,0
3,buenos_aires,1,28,2,30.0,5,1,1,1,2,4000.0,N,0.9864000098640001,1
3,buenos_aires,2,28,2,16.0,5,1,2,1,3,4000.0,N,0.9864000098640001,1
3,buenos_aires,1,38,2,36.0,5,1,1,1,3,15375.0,N,3.79147503791475,0
3,buenos_aires,2,38,2,32.0,5,1,2,1,3,15375.0,N,3.79147503791475,0
3,buenos_aires,1,10,5,,1,3,3,1,0,15375.0,N,3.79147503791475,0
3,buenos_aires,2,3,5,,7,4,3,1,0,15375.0,N,3.79147503791475,0
3,buenos_aires,1,61,2,,4,3,1,1,0,10000.0,N,2.46600002466,0
3,buenos_aires,2,66,2,,6,3,2,1,0,10000.0,N,2.46600002466,0
3,buenos_aires,2,37,1,,2,3,2,1,0,1000.0,N,0.24660000246600003,1
3,buenos_aires,1,10,5,,1,3,3,1,0,1000.0,N,0.24660000246600003,1
3,buenos_aires,1,5,5,,7,4,3,2,0,1000.0,N,0.24660000246600003,1
3,buenos_aires,1,48,2,50.0,3,1,1,1,3,5000.0,N,1.23300001233,0
3,buenos_aires,2,39,2,,5,3,2,1,0,5000.0,N,1.23300001233,0
3,buenos_aires,1,21,5,50.0,3,1,3,1,3,5000.0,N,1.23300001233,0
3,buenos_aires,1,19,5,,3,3,3,1,0,5000.0,N,1.23300001233,0
3,buenos_aires,1,17,5,,3,3,3,1,0,5000.0,N,1.23300001233,0
3,buenos_aires,2,13,5,,3,3,3,1,0,5000.0,N,1.23300001233,0
3,buenos_aires,2,64,4,20.0,4,1,1,1,3,16500.0,N,4.068900040689,0
3,buenos_aires,1,29,5,25.0,4,1,1,1,2,10000.0,N,2.46600002466,0
3,buenos_aires,2,20,5,,5,3,1,1,0,5720.0,N,1.4105520141055201,0
3,buenos_aires,2,87,4,,2,3,1,1,0,15000.0,N,3.6990000369900002,0
3,buenos_aires,1,32,1,40.0,1,1,1,1,3,250.0,N,0.06165000061650001,1
3,buenos_aires,1,62,5,48.0,3,1,1,1,2,5440.0,N,1.34150401341504,0
3,buenos_aires,1,78,2,,4,3,1,1,0,5000.0,N,1.23300001233,0
3,buenos_aires,2,76,2,,4,3,2,1,0,5000.0,N,1.23300001233,0
3,buenos_aires,1,87,2,,2,3,1,1,0,4800.0,N,1.1836800118368,0
3,buenos_aires,2,80,2,,2,3,2,1,0,4800.0,N,1.1836800118368,0
3,buenos_aires,1,66,2,,3,3,1,1,0,5166.67,N,1.2741008347410083,0
3,buenos_aires,2,61,2,,3,3,2,1,0,5166.67,N,1.2741008347410083,0
3,buenos_aires,2,22,5,,5,2,3,1,0,5166.67,N,1.2741008347410083,0
3,buenos_aires,1,33,1,56.0,5,1,1,1,1,10650.0,N,2.6262900262629003,0
3,buenos_aires,2,30,1,8.0,6,1,2,1,3,10650.0,N,2.6262900262629003,0
3,buenos_aires,2,66,4,,2,3,1,1,0,5750.0,N,1.4179500141795,0
3,buenos_aires,1,43,3,48.0,2,1,3,1,3,5750.0,N,1.4179500141795,0
3,buenos_aires,1,19,5,,5,3,5,1,0,5750.0,N,1.4179500141795,0
3,buenos_aires,1,6,5,,1,4,5,1,0,5750.0,N,1.4179500141795,0
4,santa_fe,2,10,5,,1,3,3,1,0,1992.5,S,0.491350504913505,1
4,santa_fe,1,32,1,,4,3,1,1,0,3300.0,S,0.8137800081378,1
4,santa_fe,2,34,1,48.0,4,1,2,1,3,3300.0,S,0.8137800081378,1
4,santa_fe,2,1,5,,7,4,3,3,0,3300.0,S,0.8137800081378,1
4,santa_fe,1,68,2,,5,3,1,1,0,4000.0,S,0.9864000098640001,1
4,santa_fe,2,59,2,,4,3,2,1,0,4000.0,S,0.9864000098640001,1
3,buenos_aires,1,20,5,,5,3,1,1,0,6000.0,N,1.479600014796,0
3,buenos_aires,1,71,2,,2,3,1,1,0,7200.0,N,1.7755200177552002,0
3,buenos_aires,2,92,2,,2,3,2,1,0,7200.0,N,1.7755200177552002,0
3,buenos_aires,2,26,5,12.0,5,1,1,1,3,4700.0,N,1.1590200115902,0
3,buenos_aires,2,28,1,,3,3,2,1,0,250.0,N,0.06165000061650001,1
3,buenos_aires,2,10,5,,1,3,3,1,0,250.0,N,0.06165000061650001,1
3,buenos_aires,2,74,4,,1,3,1,1,0,5000.0,N,1.23300001233,0
3,buenos_aires,1,51,5,,3,3,3,1,0,5000.0,N,1.23300001233,0
3,buenos_aires,1,49,2,45.0,5,1,1,1,3,3520.0,N,0.86803200868032,1
3,buenos_aires,2,51,2,,6,3,2,1,0,3520.0,N,0.86803200868032,1
3,buenos_aires,2,23,5,40.0,5,1,3,1,3,3520.0,N,0.86803200868032,1
3,buenos_aires,2,19,5,,5,3,3,1,0,3520.0,N,0.86803200868032,1
3,buenos_aires,1,15,5,,3,3,3,1,0,3520.0,N,0.86803200868032,1
3,buenos_aires,1,56,3,,6,2,1,1,2,10500.0,N,2.5893000258930003,0
3,buenos_aires,1,72,4,,3,3,1,1,0,6000.0,N,1.479600014796,0
3,buenos_aires,2,64,1,45.0,2,1,1,1,3,15500.0,N,3.822300038223,0
3,buenos_aires,1,55,5,,1,2,1,1,2,1533.33,N,0.3781191817811918,1
3,buenos_aires,2,8,5,,1,4,3,1,0,1533.33,N,0.3781191817811918,1
3,buenos_aires,2,4,5,,7,4,3,2,0,1533.33,N,0.3781191817811918,1
3,buenos_aires,1,75,2,,2,3,1,1,0,4400.0,N,1.0850400108504001,0
3,buenos_aires,2,77,2,,2,3,2,1,0,4400.0,N,1.0850400108504001,0
3,buenos_aires,2,30,5,,1,3,5,2,0,4400.0,N,1.0850400108504001,0
3,buenos_aires,1,41,2,48.0,2,1,1,1,3,3200.0,N,0.7891200078912001,1
3,buenos_aires,2,33,2,,5,3,2,1,0,3200.0,N,0.7891200078912001,1
3,buenos_aires,2,14,5,,3,3,3,1,0,3200.0,N,0.7891200078912001,1
3,buenos_aires,2,12,5,,3,3,3,1,0,3200.0,N,0.7891200078912001,1
4,santa_fe,2,41,2,48.0,4,1,1,1,1,5000.0,S,1.23300001233,0
4,santa_fe,1,37,2,48.0,4,1,2,1,1,5000.0,S,1.23300001233,0
4,santa_fe,2,10,5,,1,3,3,1,0,5000.0,S,1.23300001233,0
4,santa_fe,2,13,5,,3,3,3,1,0,5000.0,S,1.23300001233,0
4,santa_fe,1,23,2,30.0,5,1,1,1,3,1900.0,S,0.4685400046854,1
4,santa_fe,2,20,2,,4,3,2,1,0,1900.0,S,0.4685400046854,1
4,santa_fe,1,1,5,,7,4,3,3,0,1900.0,S,0.4685400046854,1
4,santa_fe,1,83,2,,2,3,1,1,0,11000.0,S,2.7126000271260002,0
4,santa_fe,2,61,2,,5,3,2,1,0,11000.0,S,2.7126000271260002,0
4,santa_fe,1,35,5,40.0,4,1,3,1,3,11000.0,S,2.7126000271260002,0
4,santa_fe,1,29,5,18.0,5,1,1,1,2,5000.0,S,1.23300001233,0
3,buenos_aires,1,35,2,40.0,6,1,1,1,3,11250.0,N,2.7742500277425,0
