provincia_completa,empleo_prom,salario_prom,ln_empleo_prom,provincia_tratada,aglomerado,gen,edad,e_civil,ht_ocup,nivel_ed,cond_act,cond_parent,alfabet,cat_ocup,percap_fam,tama_aglomerado,nivel_pobreza,cond_pobre
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,22,5.0,,6,2,1,1.0,,4000.0,S,0.986400009864,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,66,4.0,,2,3,1,1.0,,4800.0,S,1.1836800118368,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,31,1.0,40.0,6,1,1,1.0,3.0,10000.0,S,2.46600002466,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,64,3.0,36.0,4,1,1,1.0,3.0,10500.0,S,2.5893000258930003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,-1,5.0,,7,4,3,3.0,,9333.33,S,2.301599201015992,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,35,3.0,40.0,4,1,1,1.0,3.0,8250.0,S,2.0344500203445,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,12,5.0,,3,3,3,1.0,,8250.0,S,2.0344500203445,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,28,2.0,15.0,5,1,1,1.0,2.0,8333.33,S,2.054999198549992,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,35,2.0,55.0,4,1,2,1.0,1.0,8333.33,S,2.054999198549992,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,6,5.0,,1,4,3,1.0,,8333.33,S,2.054999198549992,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,36,1.0,32.0,4,1,2,1.0,3.0,10000.0,S,2.46600002466,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,1,5.0,,7,4,3,3.0,,10000.0,S,2.46600002466,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,31,3.0,15.0,4,1,1,1.0,2.0,4000.0,S,0.986400009864,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,5,5.0,,7,4,3,2.0,,4000.0,S,0.986400009864,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,4,5.0,,7,4,3,2.0,,4000.0,S,0.986400009864,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,29,1.0,20.0,6,1,1,1.0,3.0,1600.0,S,0.3945600039456,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,42,1.0,30.0,3,1,2,1.0,3.0,1600.0,S,0.3945600039456,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,10,5.0,,1,3,3,1.0,,1600.0,S,0.3945600039456,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,15,5.0,,3,3,3,1.0,,1600.0,S,0.3945600039456,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,-1,5.0,,7,4,3,3.0,,1600.0,S,0.3945600039456,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,77,4.0,,2,3,1,1.0,,4900.0,S,1.2083400120834,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,67,4.0,,2,3,1,1.0,,7266.67,S,1.7919608399196083,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,64,4.0,,2,3,10,1.0,,7266.67,S,1.7919608399196083,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,66,5.0,36.0,4,1,10,1.0,2.0,7266.67,S,1.7919608399196083,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,28,5.0,,5,3,1,1.0,,4000.0,S,0.986400009864,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,39,5.0,20.0,6,1,1,1.0,3.0,12500.0,S,3.0825000308250003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,11,5.0,,1,3,3,1.0,,12500.0,S,3.0825000308250003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,65,2.0,,4,3,1,1.0,,9000.0,S,2.219400022194,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,64,2.0,40.0,4,1,2,1.0,3.0,9000.0,S,2.219400022194,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,24,5.0,,5,3,1,1.0,,4000.0,S,0.986400009864,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,24,5.0,,5,3,10,1.0,,4000.0,S,0.986400009864,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,24,5.0,,5,3,10,1.0,,4000.0,S,0.986400009864,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,70,4.0,,4,3,1,1.0,,13000.0,S,3.205800032058,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,47,5.0,,4,3,1,1.0,,2000.0,S,0.493200004932,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,16,5.0,,3,3,3,1.0,,2000.0,S,0.493200004932,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,32,5.0,36.0,6,1,1,1.0,3.0,21000.0,S,5.178600051786001,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,37,2.0,72.0,6,1,1,1.0,3.0,4375.0,S,1.07887501078875,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,38,2.0,30.0,4,1,2,1.0,3.0,4375.0,S,1.07887501078875,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,7,5.0,,1,4,3,1.0,,4375.0,S,1.07887501078875,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,2,5.0,,7,4,3,2.0,,4375.0,S,1.07887501078875,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,39,5.0,60.0,4,1,1,1.0,3.0,15000.0,S,3.69900003699,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,53,2.0,40.0,6,1,1,1.0,3.0,18500.0,S,4.562100045621,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,52,2.0,45.0,6,1,2,1.0,3.0,18500.0,S,4.562100045621,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,18,5.0,,5,3,3,1.0,,18500.0,S,4.562100045621,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,53,5.0,,4,3,1,1.0,,4166.67,S,1.0275008322750083,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,85,5.0,,1,3,6,1.0,,4166.67,S,1.0275008322750083,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,18,5.0,,5,3,3,1.0,,4166.67,S,1.0275008322750083,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,23,1.0,30.0,4,1,1,1.0,3.0,6666.67,S,1.6440008384400084,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,22,1.0,30.0,4,1,2,1.0,3.0,6666.67,S,1.6440008384400084,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,1,5.0,,7,4,3,3.0,,6666.67,S,1.6440008384400084,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,69,2.0,,5,3,1,1.0,,21600.0,S,5.326560053265601,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,67,2.0,,3,3,2,1.0,,21600.0,S,5.326560053265601,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,74,2.0,,4,3,1,1.0,,4300.0,S,1.0603800106038002,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,71,2.0,,4,3,2,1.0,,4300.0,S,1.0603800106038002,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,76,4.0,,4,3,1,1.0,,10000.0,S,2.46600002466,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,47,3.0,40.0,6,1,1,1.0,3.0,6750.0,S,1.6645500166455,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,16,5.0,,3,3,3,1.0,,6750.0,S,1.6645500166455,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,13,5.0,,3,3,3,1.0,,6750.0,S,1.6645500166455,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,9,5.0,,1,4,3,1.0,,6750.0,S,1.6645500166455,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,72,4.0,,3,3,1,1.0,,7200.0,S,1.7755200177552002,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,71,2.0,,4,3,1,1.0,,12375.0,S,3.0516750305167504,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,63,2.0,,4,3,2,1.0,,12375.0,S,3.0516750305167504,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,29,1.0,30.0,5,1,3,1.0,3.0,12375.0,S,3.0516750305167504,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,27,1.0,,5,2,4,1.0,,12375.0,S,3.0516750305167504,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,70,4.0,,2,3,1,1.0,,18333.33,S,4.5209992232099925,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,35,1.0,40.0,4,1,3,1.0,3.0,18333.33,S,4.5209992232099925,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,33,1.0,24.0,5,1,4,1.0,2.0,18333.33,S,4.5209992232099925,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,37,2.0,30.0,6,1,1,1.0,1.0,11600.0,S,2.8605600286056,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,37,2.0,35.0,6,1,2,1.0,3.0,11600.0,S,2.8605600286056,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,7,5.0,,1,4,3,1.0,,11600.0,S,2.8605600286056,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,51,2.0,30.0,2,1,1,1.0,3.0,15000.0,S,3.69900003699,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,56,2.0,36.0,2,1,2,1.0,3.0,15000.0,S,3.69900003699,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,33,5.0,48.0,4,1,1,1.0,3.0,25500.0,S,6.288300062883001,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,36,1.0,40.0,6,1,1,1.0,3.0,12500.0,S,3.0825000308250003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,34,1.0,48.0,6,1,2,1.0,3.0,12500.0,S,3.0825000308250003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,6,5.0,,1,4,3,1.0,,12500.0,S,3.0825000308250003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,42,1.0,,3,3,1,1.0,,1720.0,S,0.42415200424152,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,45,1.0,54.0,5,1,2,1.0,2.0,1720.0,S,0.42415200424152,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,14,5.0,,3,3,3,1.0,,1720.0,S,0.42415200424152,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,8,5.0,,1,4,3,1.0,,1720.0,S,0.42415200424152,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,6,5.0,,1,4,3,1.0,,1720.0,S,0.42415200424152,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,73,4.0,,4,3,1,1.0,,1500.0,S,0.369900003699,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,21,1.0,40.0,4,1,1,1.0,3.0,12500.0,S,3.0825000308250003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,24,1.0,40.0,4,1,2,1.0,3.0,12500.0,S,3.0825000308250003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,72,3.0,,3,3,1,1.0,,6000.0,S,1.479600014796,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,41,1.0,14.0,4,1,1,1.0,3.0,7750.0,S,1.9111500191115,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,44,1.0,44.0,4,1,2,1.0,3.0,7750.0,S,1.9111500191115,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,16,5.0,,3,3,3,1.0,,7750.0,S,1.9111500191115,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,19,5.0,,5,3,3,1.0,,7750.0,S,1.9111500191115,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,32,5.0,24.0,6,1,1,1.0,3.0,22000.0,S,5.4252000542520005,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,4,5.0,,7,4,3,2.0,,11600.0,S,2.8605600286056,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,3,5.0,,7,4,3,2.0,,11600.0,S,2.8605600286056,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,47,2.0,36.0,4,1,1,1.0,3.0,8500.0,S,2.0961000209610003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,49,2.0,65.0,2,1,2,1.0,3.0,8500.0,S,2.0961000209610003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,21,5.0,,5,3,3,1.0,,8500.0,S,2.0961000209610003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,18,5.0,,5,3,3,1.0,,8500.0,S,2.0961000209610003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,30,5.0,20.0,5,1,1,1.0,2.0,8833.33,S,2.178299199782992,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,28,5.0,36.0,4,1,8,1.0,3.0,8833.33,S,2.178299199782992,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,31,5.0,30.0,5,1,8,1.0,3.0,8833.33,S,2.178299199782992,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,72,2.0,78.0,2,1,1,1.0,1.0,15000.0,S,3.69900003699,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,68,2.0,78.0,4,1,2,1.0,1.0,15000.0,S,3.69900003699,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,54,2.0,30.0,6,1,1,1.0,3.0,7125.0,S,1.7570250175702502,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,54,2.0,40.0,4,1,2,1.0,3.0,7125.0,S,1.7570250175702502,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,21,5.0,,5,3,3,1.0,,7125.0,S,1.7570250175702502,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,2,5.0,,7,4,5,2.0,,7125.0,S,1.7570250175702502,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,58,3.0,48.0,4,1,1,1.0,3.0,28000.0,S,6.904800069048001,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,57,2.0,48.0,3,1,1,1.0,3.0,15000.0,S,3.69900003699,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,50,2.0,,3,3,2,1.0,,15000.0,S,3.69900003699,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,24,5.0,20.0,5,1,1,1.0,3.0,11900.0,S,2.9345400293454,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,23,5.0,,5,3,1,1.0,,4000.0,S,0.986400009864,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,24,5.0,,5,3,1,1.0,,6500.0,S,1.602900016029,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,61,2.0,48.0,6,1,1,1.0,2.0,12200.0,S,3.0085200300852004,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,66,2.0,,3,3,2,1.0,,12200.0,S,3.0085200300852004,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,50,3.0,35.0,6,1,1,1.0,3.0,18750.0,S,4.6237500462375,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,16,5.0,,3,3,3,1.0,,18750.0,S,4.6237500462375,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,37,2.0,20.0,6,1,1,1.0,3.0,22500.0,S,5.548500055485,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,38,2.0,48.0,4,1,2,1.0,3.0,22500.0,S,5.548500055485,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,43,1.0,40.0,1,1,1,1.0,2.0,4950.0,S,1.2206700122067,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,48,1.0,24.0,3,1,2,1.0,3.0,4950.0,S,1.2206700122067,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,41,2.0,,4,3,1,1.0,,3500.0,S,0.8631000086310001,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,43,2.0,72.0,4,1,2,1.0,3.0,3500.0,S,0.8631000086310001,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,14,5.0,,3,3,3,1.0,,3500.0,S,0.8631000086310001,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,11,5.0,,1,3,3,1.0,,3500.0,S,0.8631000086310001,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,63,2.0,32.0,6,1,1,1.0,3.0,6500.0,S,1.602900016029,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,63,2.0,,6,3,2,1.0,,6500.0,S,1.602900016029,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,28,5.0,,6,2,3,1.0,2.0,6500.0,S,1.602900016029,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,26,5.0,,5,2,3,1.0,,6500.0,S,1.602900016029,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,51,2.0,70.0,3,1,1,1.0,2.0,13000.0,S,3.205800032058,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,60,2.0,70.0,2,1,2,1.0,2.0,13000.0,S,3.205800032058,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,54,3.0,36.0,6,1,1,1.0,3.0,54000.0,S,13.316400133164,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,54,2.0,35.0,6,1,1,1.0,3.0,27833.33,S,6.863699246636993,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,53,2.0,35.0,6,1,2,1.0,3.0,27833.33,S,6.863699246636993,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,25,5.0,35.0,4,1,3,1.0,3.0,27833.33,S,6.863699246636993,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,38,1.0,27.0,6,1,1,1.0,3.0,20250.0,S,4.9936500499365,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,39,1.0,20.0,6,1,2,1.0,3.0,20250.0,S,4.9936500499365,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,52,3.0,12.0,6,1,1,1.0,2.0,5000.0,S,1.23300001233,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,85,4.0,,2,3,1,1.0,,7900.0,S,1.9481400194814005,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,83,4.0,21.0,2,1,8,1.0,3.0,7900.0,S,1.9481400194814005,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,55,2.0,,6,3,1,1.0,,8333.33,S,2.054999198549992,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,62,2.0,45.0,2,1,2,1.0,2.0,8333.33,S,2.054999198549992,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,30,5.0,45.0,4,1,3,1.0,2.0,8333.33,S,2.054999198549992,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,32,5.0,40.0,4,1,1,1.0,3.0,15000.0,S,3.69900003699,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,5,5.0,,7,4,3,2.0,,15000.0,S,3.69900003699,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,10,5.0,,1,3,3,1.0,,15000.0,S,3.69900003699,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,33,1.0,56.0,4,1,1,1.0,3.0,4250.0,S,1.0480500104805002,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,31,1.0,40.0,4,1,2,1.0,3.0,4250.0,S,1.0480500104805002,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,9,5.0,,1,4,3,1.0,,4250.0,S,1.0480500104805002,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,75,2.0,,2,3,1,1.0,,3600.0,S,0.8877600088776001,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,83,2.0,,2,3,2,1.0,,3600.0,S,0.8877600088776001,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,49,5.0,,2,3,3,1.0,,3600.0,S,0.8877600088776001,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,33,3.0,30.0,6,1,1,1.0,3.0,7000.0,S,1.7262000172620002,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,-1,5.0,,7,4,3,3.0,,7000.0,S,1.7262000172620002,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,7,5.0,,1,4,3,1.0,,4250.0,S,1.0480500104805002,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,36,5.0,48.0,4,1,1,1.0,3.0,7000.0,S,1.7262000172620002,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,6,5.0,,1,4,3,1.0,,7000.0,S,1.7262000172620002,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,43,3.0,40.0,3,1,1,1.0,3.0,3250.0,S,0.8014500080145001,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,19,5.0,40.0,3,1,3,1.0,3.0,3250.0,S,0.8014500080145001,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,15,5.0,,3,3,3,1.0,,3250.0,S,0.8014500080145001,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,14,5.0,,3,3,3,1.0,,3250.0,S,0.8014500080145001,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,39,5.0,30.0,5,1,1,1.0,3.0,15000.0,S,3.69900003699,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,79,2.0,,3,3,1,1.0,,8900.0,S,2.1947400219474003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,73,2.0,,2,3,2,1.0,,8900.0,S,2.1947400219474003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,43,2.0,40.0,5,1,1,1.0,1.0,8750.0,S,2.1577500215775003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,41,2.0,45.0,4,1,2,1.0,3.0,8750.0,S,2.1577500215775003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,6,5.0,,1,4,3,1.0,,8750.0,S,2.1577500215775003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,12,5.0,,3,3,3,1.0,,8750.0,S,2.1577500215775003,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,23,5.0,,5,3,1,1.0,,6666.67,S,1.6440008384400084,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,27,5.0,32.0,5,1,10,1.0,2.0,6666.67,S,1.6440008384400084,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,22,5.0,,5,3,10,1.0,,6666.67,S,1.6440008384400084,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,55,5.0,32.0,5,1,1,1.0,3.0,21750.0,S,5.3635500536355005,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,49,3.0,48.0,2,1,1,1.0,2.0,1140.0,S,0.28112400281124,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,14,5.0,,3,3,3,1.0,,1140.0,S,0.28112400281124,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,11,5.0,,1,3,3,1.0,,1140.0,S,0.28112400281124,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,15,5.0,,3,3,3,1.0,,1140.0,S,0.28112400281124,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,6,5.0,,7,4,3,2.0,,1140.0,S,0.28112400281124,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,45,4.0,,5,3,1,1.0,,3900.0,S,0.9617400096174,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,26,5.0,24.0,4,1,3,1.0,3.0,3900.0,S,0.9617400096174,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,6,5.0,,1,4,3,1.0,,3900.0,S,0.9617400096174,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,24,1.0,16.0,3,1,3,1.0,3.0,3900.0,S,0.9617400096174,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,20,1.0,15.0,5,1,4,1.0,3.0,3900.0,S,0.9617400096174,1
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,1,55,2.0,28.0,6,1,1,1.0,3.0,6000.0,S,1.479600014796,0
buenos_aires,2861.9506315911462,30038.444987356583,6.350851392019366,1,2,2,54,2.0,28.0,6,1,2,1.0,3.0,6000.0,S,1.479600014796,0
